instance_type,m,n,p,k,instance_id,method,strategy,lb_type,cost,time_seconds,nodes,status,error
uniform,100,200,0.1,0,8,bb,dfs,both,12.0,10800.013282060623,5407775,timeout,
uniform,100,200,0.1,0,12,bb,best_first,sum_degree,13.0,110.12302494049072,4558,success,
uniform,100,200,0.1,0,12,bb,best_first,packing,13.0,61.21212148666382,4550,success,
uniform,100,200,0.1,0,12,bb,best_first,both,13.0,162.10879945755005,4558,success,
uniform,100,200,0.1,0,13,greedy,N/A,N/A,12.0,0.011328697204589844,1,success,
uniform,100,200,0.1,0,9,bb,dfs,packing,12.0,10800.012895822525,29119895,timeout,
uniform,100,200,0.1,0,13,bb,dfs,sum_degree,11.0,2487.711856842041,1784769,success,
uniform,100,200,0.1,0,10,bb,dfs,packing,11.0,10800.006573915482,25176356,timeout,
uniform,100,200,0.1,0,13,bb,best_first,sum_degree,12.0,104.6718738079071,4622,success,
uniform,100,200,0.1,0,13,bb,best_first,packing,12.0,63.893237829208374,4629,success,
uniform,100,200,0.1,0,13,bb,best_first,both,12.0,160.28218603134155,4622,success,
uniform,100,200,0.1,0,14,greedy,N/A,N/A,12.0,0.01099705696105957,1,success,
uniform,100,200,0.1,0,12,bb,dfs,both,11.0,4220.2028024196625,1831135,success,
uniform,100,200,0.1,0,11,bb,dfs,sum_degree,12.0,10800.010924339294,8517688,timeout,
uniform,100,200,0.1,0,11,bb,dfs,packing,12.0,10800.010819196701,26957166,timeout,
uniform,100,200,0.1,0,14,bb,best_first,sum_degree,12.0,101.16907215118408,4382,success,
uniform,100,200,0.1,0,14,bb,best_first,packing,12.0,63.16819453239441,4435,success,
uniform,100,200,0.1,0,14,bb,best_first,both,12.0,157.34620213508606,4382,success,
uniform,100,200,0.1,0,15,greedy,N/A,N/A,13.0,0.00957942008972168,1,success,
uniform,100,200,0.1,0,13,bb,dfs,both,11.0,3888.220230579376,1784224,success,
uniform,100,200,0.1,0,11,bb,dfs,both,12.0,10800.009850263596,5494285,timeout,
uniform,100,200,0.1,0,14,bb,dfs,sum_degree,11.0,4429.505042314529,3304767,success,
uniform,100,200,0.1,0,15,bb,best_first,sum_degree,13.0,102.60628271102905,5029,success,
uniform,100,200,0.1,0,15,bb,best_first,packing,13.0,63.1505012512207,5054,success,
uniform,100,200,0.1,0,15,bb,best_first,both,13.0,154.01229286193848,5029,success,
uniform,100,200,0.1,0,16,greedy,N/A,N/A,14.0,0.011928796768188477,1,success,
